,0
2140,150981470
2141,9016584
2142,395293533
2143,147814092
2144,343341931
2145,341667698
2146,13549395
2147,19036132
2148,14902083
2149,10763100
2150,19060498
2151,20581278
2152,4257239
2153,10117489
2154,18663458
2155,13773017
2156,17898854
2157,13509070
2158,344278808
2159,20469221
2160,20444769
2161,17014162
2162,12245008
2163,340145940
2164,13648384
2165,10807417
2166,149640687
2167,11341262
2168,258923910
2169,260653695
2170,12666999
2171,20915144
2172,12076733
2173,12486156
2174,12029754
2175,11427198
2176,9925309
2177,259254080
2178,16155893
2179,10003598
2180,339148108
2181,10042794
2182,21689716
2183,19239562
2184,9738513
2185,10864930
2186,7418248
2187,10882027
2188,9396838
2189,9716943
2190,260253990
2191,12141221
2192,17034547
2193,258479318
2194,17789502
2195,150642644
2196,16755134
2197,12838251
2198,4512956
2199,14874126
2200,5991065
2201,11808807
2202,346347568
2203,14519406
2204,10676486
2205,23037484
2206,7353531
2207,10825633
2208,17030862
2209,8630500
2210,148702329
2211,20405415
2212,12755685
2213,149491569
2214,258226441
2215,11601361
2216,15748415
2217,22129205
2218,21023408
2219,7460627
2220,14820963
2221,16839346
2222,21861523
2223,20033760
2224,9285932
2225,9486699
2226,18678887
2227,155514304
2228,148965323
2229,151199018
2230,19352134
2231,343965994
2232,11459438
2233,254775831
2234,254874532
2235,10496762
2236,10384214
2237,149234789
2238,17354361
2239,13122140
2240,13353632
2241,13058004
2242,12667026
2243,149127982
2244,346532785
2245,20317777
2246,148804486
2247,16240268
2248,15100619
2249,336980701
2250,9963350
2251,343537738
2252,153867485
2253,263610561
2254,12213687
2255,154526443
2256,341402251
2257,14024014
2258,11840878
2259,13357224
2260,6681637
2261,22999882
2262,17592126
2263,13764720
2264,152828917
2265,13594881
2266,15063631
2267,21454412
2268,18562185
2269,9726423
2270,346299531
2271,17211222
2272,20495587
2273,259691751
2274,17905539
2275,253151269
2276,19127902
2277,10578046
2278,153897609
2279,154077945
2280,18319033
2281,18686089
2282,8604673
2283,9868872
2284,19125852
2285,18092920
2286,20165059
2287,22863608
2288,18215112
2289,21720248
2290,11749296
2291,6773814
2292,265505302
2293,13324930
2294,25566196
2295,18644031
2296,256722480
2297,14602167
2298,13320469
2299,20816170
2300,258618599
2301,20220346
2302,12656424
2303,13271538
2304,260531747
2305,149661956
2306,16306691
2307,19325178
2308,153623400
2309,17367170
2310,260372549
2311,152981587
2312,17329269
2313,152530598
2314,14708223
2315,350083630
2316,8742263
2317,15435142
2318,339048865
2319,16140967
2320,344342342
2321,14046429
2322,19872844
2323,150190701
2324,155224638
2325,339074323
2326,14441437
2327,19653515
2328,262613509
2329,336362008
2330,345456263
2331,7934084
2332,10468878
2333,18171737
2334,14671689
2335,337487252
2336,340858506
2337,153348185
2338,20319621
2339,154665213
2340,343092942
2341,154369449
2342,17172316
2343,6442995
2344,15939090
2345,23159897
2346,12558877
2347,14888767
2348,13986475
2349,16039602
2350,339328758
2351,10964664
2352,334414777
2353,18283863
2354,8903786
2355,13267001
2356,12569718
2357,12002310
2358,11950388
2359,261847846
2360,15126985
2361,255416142
2362,15283129
2363,23409761
2364,18725548
2365,19405561
2366,258623206
2367,146580569
2368,153090483
2369,19003588
2370,14817186
2371,22510611
2372,261325662
2373,17046461
2374,339091546
2375,12412675
2376,15871462
2377,7216290
2378,348609919
2379,15520358
2380,262269038
2381,7627261
2382,156375752
2383,20177335
2384,7279673
2385,14377436
2386,10261396
2387,152293782
2388,24078135
2389,146090849
2390,12299518
2391,15843610
2392,9965831
2393,14448435
2394,338393039
2395,9351231
2396,17588549
2397,148035337
2398,11542673
2399,13142925
2400,153829809
2401,16514850
2402,20694454
2403,334750805
2404,154720007
2405,21035845
2406,16168318
2407,261584400
2408,17606781
2409,256129918
2410,342130850
2411,258015273
2412,339430399
2413,344659038
2414,18633307
2415,10766406
2416,21905620
2417,17193103
2418,343234790
2419,10206452
2420,393645846
2421,152273147
2422,14599007
2423,12889203
2424,11444891
2425,9044973
2426,152642617
2427,11893150
2428,21033813
2429,23108926
2430,348967360
2431,257455240
2432,12091532
2433,9359687
2434,258954160
2435,17181353
2436,14430617
2437,13654940
2438,9276298
2439,341798057
2440,257968716
2441,23322486
2442,158783903
2443,347369537
2444,22624338
2445,16054078
2446,17342893
2447,16106510
2448,22162428
2449,10253582
2450,13342039
2451,259558732
2452,338412317
2453,20106767
2454,259188749
2455,15004724
2456,15931992
2457,18208797
2458,24833347
2459,25586609
2460,339130052
2461,15588889
2462,342839856
2463,11225232
2464,149855566
2465,24602393
2466,12588900
2467,17042266
2468,8556019
2469,14935619
2470,16020616
2471,6864046
2472,18979543
2473,151290143
2474,149987649
2475,16105681
2476,21641330
2477,10825737
2478,16089753
2479,342858943
2480,151185291
2481,12704463
2482,147814595
2483,17937817
2484,15509100
2485,13605778
2486,14331367
2487,151548438
2488,342927729
2489,19001524
2490,19092034
2491,16498675
2492,17504376
2493,23092940
2494,13650132
2495,14238530
2496,334101357
2497,16557938
2498,17806532
2499,14597759
2500,17564284
2501,13992493
2502,10625768
2503,12528198
2504,342368756
2505,9402145
2506,18620614
2507,11805892
2508,17391546
2509,16611420
2510,153548096
2511,261961462
2512,19321606
2513,152017848
2514,18753483
2515,338505151
2516,13995738
2517,9620739
2518,19512863
2519,153841494
2520,13639640
2521,17896819
2522,19182464
2523,149897820
2524,342649347
2525,346859579
2526,265081330
2527,19091740
2528,19605434
2529,16572515
2530,8918360
2531,11567434
2532,12387463
2533,340219494
2534,12164016
2535,258590132
2536,342350867
2537,15466513
2538,13432518
2539,17662020
2540,15144511
2541,19428383
2542,24599300
2543,16159886
2544,14002983
2545,345150357
2546,21238862
2547,15217470
2548,12612868
2549,17393745
2550,258275317
2551,9252751
2552,9952426
2553,12660021
2554,256383206
2555,14773186
2556,148622948
2557,10986065
2558,156851114
2559,8621794
2560,13136938
2561,14323395
2562,17192863
2563,13396516
2564,341653425
2565,19171253
2566,19695962
2567,17086481
2568,334138676
2569,19559714
2570,258718973
2571,16611440
2572,12597623
2573,14043656
2574,149715458
2575,261126998
2576,11888282
2577,11051863
2578,14023721
2579,18174818
2580,345997075
2581,338939557
2582,13249144
2583,339572919
2584,340265888
2585,15109422
2586,154725330
2587,17818333
2588,258741443
2589,255627132
2590,258190315
2591,265257764
2592,13580278
2593,14337772
2594,345627004
2595,26761410
2596,13631529
2597,17227752
2598,9769620
2599,17303160
2600,17233126
2601,13148901
2602,16749152
2603,18167597
2604,16550697
2605,157819903
2606,23717779
2607,13407492
2608,14853441
2609,8447875
2610,342789537
2611,13499688
2612,20311433
2613,14336680
2614,18562481
2615,22130908
2616,8503593
2617,347314424
2618,10867221
2619,13171190
2620,349382943
2621,17091020
2622,15645535
2623,15399140
2624,6474453
2625,14620940
2626,338723192
2627,13605696
2628,16197092
2629,352734122
2630,9644239
2631,13503559
2632,13365064
2633,6866659
2634,8082529
2635,14641770
2636,19120882
2637,12130939
2638,338560673
2639,12517744
2640,16547436
2641,18805232
2642,15290903
2643,17038922
2644,15338851
2645,16402571
2646,11855158
2647,12447324
2648,14172788
2649,22569848
2650,13033447
2651,17325679
2652,266030483
2653,15357797
2654,12781495
2655,17205293
2656,255736284
2657,149544152
2658,15461379
2659,11241815
2660,155363164
2661,17377334
2662,14674987
2663,156475807
2664,15539967
2665,13844674
2666,12272837
2667,17078945
2668,15527124
2669,153898740
2670,12483401
2671,149870274
2672,18847148
2673,13045097
2674,256598074
2675,13244206
2676,17231581
2677,15934406
2678,16725217
2679,6082270
2680,6715285
2681,14400665
2682,16116263
2683,263227751
2684,16155596
2685,332535102
2686,17958735
2687,8354519
2688,258805296
2689,10792361
2690,11785454
2691,261693682
2692,20605399
2693,16696467
2694,12407094
2695,14295117
2696,15200600
2697,15762877
2698,16229524
2699,13790500
2700,346022156
2701,11365619
2702,14771499
2703,332224726
2704,152812769
2705,153295284
2706,13811774
2707,259633076
2708,10944391
2709,341512315
2710,11717942
2711,21862175
2712,255790850
2713,14258946
2714,14839106
2715,14684709
2716,16271602
2717,13806093
2718,10455290
2719,6554037
2720,6533485
2721,261735076
2722,12657351
2723,8142304
2724,15541159
2725,15996624
2726,14839470
2727,152482439
2728,264090952
2729,19573688
2730,8453315
2731,18202776
2732,20074117
2733,153547678
2734,17061221
2735,23359041
2736,18162634
2737,18777141
2738,20589435
2739,11382879
2740,15784391
2741,14720356
2742,333873678
2743,6275638
2744,20962748
2745,11580510
2746,15548741
2747,11554970
2748,14404660
2749,20871757
2750,13149674
2751,340738383
2752,6854208
2753,13272527
2754,15501436
2755,18443841
2756,21854087
2757,15872869
2758,19002005
2759,14645629
2760,16978284
2761,8067899
2762,22622536
2763,12180110
2764,258927419
2765,17651578
2766,14510633
2767,258135612
2768,16458752
2769,148296642
2770,18764227
2771,12001018
2772,340610454
2773,8415213
2774,13359047
2775,3972838
2776,153182666
2777,14076689
2778,263810723
2779,18822213
2780,16681830
2781,18532303
2782,14107910
2783,15714784
2784,16426394
2785,14431765
2786,11045718
2787,21574607
2788,13604479
2789,152347004
2790,152748118
2791,21744042
2792,257722321
2793,152679725
2794,159822059
2795,17632196
2796,340084400
2797,7568109
2798,18745759
2799,9585635
2800,10202229
2801,16502644
2802,12887666
2803,264872543
2804,18213450
2805,258525299
2806,9204567
2807,344762994
2808,7950855
2809,26739123
2810,19276687
2811,8559839
2812,10177183
2813,9576108
2814,11917061
2815,343926409
2816,17636727
2817,16287519
2818,343176257
2819,9476936
2820,9770987
2821,13515396
2822,15919538
2823,15805301
2824,10137871
2825,9478754
2826,9056418
2827,19321807
2828,18881911
2829,256741842
2830,15639196
2831,19730564
2832,15235756
2833,12590594
2834,16811446
2835,260792287
2836,12544435
2837,13343909
2838,258641381
2839,21447532
2840,7325803
2841,26419550
2842,15275267
2843,19067882
2844,17941390
2845,6820605
2846,10734991
2847,9771769
2848,17133534
2849,23994609
2850,19040643
2851,17723180
2852,154370416
2853,20288322
2854,21525821
2855,9681519
2856,21649981
2857,16697896
2858,17652705
2859,9247482
2860,14924511
2861,6791510
2862,152706423
2863,154007522
2864,13946187
2865,12717999
2866,152887823
2867,16254578
2868,13654548
2869,18662865
2870,17922204
2871,9565727
2872,25120108
2873,335226620
2874,16436457
2875,17276489
2876,152220397
2877,7633542
2878,348327459
2879,12954983
2880,14203631
2881,339029095
2882,12927222
2883,15891473
2884,344800996
2885,256095612
2886,13802374
2887,19522261
2888,5481162
2889,151024659
2890,14942503
2891,8222401
2892,340515471
2893,258622924
2894,11476047
2895,15788358
2896,10896629
2897,6958202
2898,12277926
2899,20933476
2900,20296067
2901,18880525
2902,18567438
2903,16535926
2904,15911557
2905,11020953
2906,9941790
2907,11627740
2908,255331590
2909,156776554
2910,22676848
2911,261428203
2912,16556824
2913,13239876
2914,18862688
2915,10421440
2916,11177419
2917,13369689
2918,258613774
2919,255429143
2920,10436430
2921,17670083
2922,259914606
2923,21123882
2924,13000172
2925,338877165
2926,150602985
2927,18349456
2928,19128540
2929,9883303
2930,14939134
2931,13553624
2932,23445589
2933,392683856
2934,12271128
2935,153024632
2936,19568573
2937,260730624
2938,4599071
2939,338811810
2940,11548153
2941,8894732
2942,9653567
2943,21827928
2944,17673579
2945,14138553
2946,338844433
2947,12644879
2948,340374467
2949,10763390
2950,27566773
2951,12077499
2952,14102002
2953,17340873
2954,156799139
2955,342531179
2956,14245654
2957,17368213
2958,11525842
2959,13213973
2960,149263366
2961,12534455
2962,345560786
2963,16253038
2964,13974479
2965,14578170
2966,18971445
2967,8663318
2968,13895681
2969,19942460
2970,20923028
2971,11883645
2972,13171495
2973,13734476
2974,6723746
2975,11148530
2976,20407582
2977,14044796
2978,267250388
2979,17113809
2980,396675215
2981,14514437
2982,18589534
2983,14334156
2984,13026014
2985,18346456
2986,12436885
2987,15438857
2988,10004524
2989,11508750
2990,348858737
2991,15893916
2992,21981586
2993,10557983
2994,18494083
2995,17204777
2996,260804588
2997,14350390
2998,13200828
2999,21935238
3000,9214105
3001,344582205
3002,15178095
3003,17022645
3004,10698407
3005,15584112
3006,18575340
3007,155718450
3008,15412149
3009,13465961
3010,262615479
3011,19265491
3012,11343086
3013,19813462
3014,16586990
3015,348754027
3016,12262443
3017,147953874
3018,18550613
3019,261747545
3020,255284816
3021,7393197
3022,5869168
3023,10253948
3024,14771236
3025,15532051
3026,13267952
3027,15831012
3028,19512389
3029,2371620
3030,334294037
3031,156095643
3032,15156218
3033,11781390
3034,15073315
3035,341373098
3036,9519619
3037,13743408
3038,8663081
3039,10341787
3040,15633314
3041,8954641
3042,14556495
3043,11706276
3044,10738960
3045,13080569
3046,17223857
3047,13093580
3048,17219359
3049,342592732
3050,11060170
3051,146320453
3052,20601981
3053,6255008
3054,151630803
3055,6130800
3056,17239916
3057,14848593
3058,10448088
3059,10503365
3060,15466731
3061,10510949
3062,9236840
3063,9684237
3064,14301888
3065,262048452
3066,14454078
3067,12328963
3068,12880040
3069,9856245
3070,345192198
3071,14982996
3072,13659032
3073,16280406
3074,26694448
3075,150856215
3076,18882500
3077,254034481
3078,148521582
3079,19350685
3080,13631180
3081,15051763
3082,16197786
3083,261991179
3084,16139405
3085,11688533
3086,262887502
3087,9722348
3088,14850884
3089,149735154
3090,16144855
3091,13250093
3092,15611290
3093,15393538
3094,17325139
3095,261059660
3096,19924784
3097,18909532
3098,18409105
3099,15574436
3100,258470073
3101,12663061
3102,11989468
3103,12702843
3104,11481425
3105,14162472
3106,149992848
3107,22363449
3108,15737178
3109,11087952
3110,256207726
3111,6146271
3112,19496456
3113,16002975
3114,24283822
3115,12510242
3116,262783318
3117,15259071
3118,149121692
3119,20250412
3120,9779693
3121,11958521
3122,7519430
3123,14217424
3124,338931514
3125,10006566
3126,154152759
3127,18610018
3128,11865330
3129,157351222
3130,11878313
3131,22261435
3132,10575750
3133,10058860
3134,19578324
3135,3973888
3136,14056552
3137,8954444
3138,6134978
3139,337232580
3140,12968250
3141,18602564
3142,13281704
3143,144333279
3144,12646057
3145,14951888
3146,6994075
3147,344515355
3148,342024040
3149,20391260
3150,15837492
3151,400521468
3152,21178069
3153,21348970
3154,10132368
3155,20759712
3156,21221424
3157,155127294
3158,14604384
3159,13430240
3160,21267900
3161,22979306
3162,19821942
3163,151750212
3164,14014551
3165,9381489
3166,26399193
3167,338011422
3168,340039818
3169,255476235
3170,14992461
3171,15111602
3172,9095160
3173,19994230
3174,12851422
3175,14839753
3176,14744257
3177,15281647
3178,152166461
3179,340233697
3180,12919214
3181,153098942
3182,262286168
3183,9366125
3184,259490218
3185,15470997
3186,21109191
3187,25116799
3188,12508414
3189,20588480
3190,17453910
3191,8288127
3192,19859464
3193,21245339
3194,13093340
3195,9084172
3196,258705639
3197,12388800
3198,18300427
3199,12949081
3200,153602214
3201,20641227
3202,340130993
3203,14898154
3204,14068053
3205,261641689
3206,19434000
3207,22067159
3208,347198133
3209,16458576
3210,7331673
3211,153392421
3212,343885374
3213,13436001
3214,20472224
3215,14166317
3216,19082383
3217,149839730
3218,345399967
3219,151096062
3220,19595328
3221,18070391
3222,12450423
3223,260887912
3224,15157644
3225,17608445
3226,22646176
3227,17050247
3228,22395780
3229,16110810
3230,15691517
3231,18551610
3232,13898302
3233,10116642
3234,10911968
3235,155724436
3236,15553984
3237,340830676
3238,17598095
3239,260870453
3240,256472097
3241,10189940
3242,24487761
3243,342055950
3244,260359332
3245,341160738
3246,17927657
3247,150949387
3248,13328866
3249,13309797
3250,16542122
3251,17372341
3252,17930155
3253,258907347
3254,148811336
3255,9580002
3256,20667291
3257,17264461
3258,9245460
3259,11384841
3260,337206744
3261,13253393
3262,20777217
3263,263804303
3264,13226760
3265,20843475
3266,262349395
3267,339597752
3268,19768166
3269,10303407
3270,19017277
3271,15656817
3272,13790797
3273,12660755
3274,13649331
3275,13146624
3276,266108723
3277,13926642
3278,18382724
3279,22441568
3280,15039641
3281,11173433
3282,14292859
3283,21913183
3284,9127655
3285,18702397
3286,17865588
3287,16657367
3288,19096533
3289,10966304
3290,151997649
3291,23195690
3292,15446307
3293,9906818
3294,262664738
3295,19834942
3296,16059646
3297,261825017
3298,15340960
3299,13458127
3300,17989848
3301,18035482
3302,9366877
3303,10416670
3304,8600010
3305,10157433
3306,338925602
3307,16705936
3308,12439183
3309,11585803
3310,19264856
3311,11440625
3312,10413759
3313,21538256
3314,15338942
3315,12051589
3316,13237777
3317,152750725
3318,25910869
3319,15567200
3320,11851223
3321,7188571
3322,262523456
3323,344661167
3324,14410113
3325,11998223
3326,341689832
3327,10403990
3328,340612620
3329,149178068
3330,12046952
3331,13267946
3332,16411325
3333,25195075
3334,20245690
3335,15067613
3336,344406115
3337,151390374
3338,259996094
3339,346949300
3340,12030071
3341,8597540
3342,343622224
3343,18474372
3344,12099992
3345,10946770
3346,15576484
3347,13942677
3348,16835118
3349,10972585
3350,152308776
3351,25280858
3352,16619567
3353,19656773
3354,6446101
3355,11448441
3356,13470981
3357,15377093
3358,148993130
3359,150424541
3360,7681157
3361,11689158
3362,20335946
3363,256888323
3364,14466239
3365,20418244
3366,17764024
3367,10663409
3368,14712598
3369,15875494
3370,17385712
3371,10068875
3372,12344748
3373,21560087
3374,11512657
3375,345069046
3376,11197200
3377,264268766
3378,259035703
3379,17687940
3380,21226517
3381,17117770
3382,15307844
3383,17124203
3384,13792100
3385,16910656
3386,337175203
3387,17749718
3388,17588048
3389,340248685
3390,15697784
3391,258762022
3392,151322457
3393,17530595
3394,259787097
3395,14661586
3396,261383616
3397,9885900
3398,11317874
3399,14198710
3400,258773616
3401,6467865
3402,20326623
3403,22627077
3404,13481257
3405,10338337
3406,343433449
3407,20629770
3408,19383119
3409,258128952
3410,263395255
3411,15925182
3412,18963036
3413,9198113
3414,14051090
3415,13107098
3416,13017591
3417,13278902
3418,7596463
3419,13947444
3420,13609899
3421,16800716
3422,9601038
3423,258723220
3424,338355336
3425,150871219
3426,13314295
3427,256037927
3428,11457868
3429,387733300
3430,9281492
3431,9548904
3432,15922800
3433,18052600
3434,9781527
3435,14161336
3436,21126216
3437,15882500
3438,256690783
3439,343943572
3440,16307721
3441,258201842
3442,335600929
3443,14036051
3444,15944399
3445,7077903
3446,13391892
3447,259939089
3448,16429758
3449,16354133
3450,12605384
3451,11606739
3452,11877563
3453,14978257
3454,14050360
3455,6671873
3456,12699553
3457,343620982
3458,264679903
3459,7936412
3460,13645528
3461,10300870
3462,18028545
3463,7629629
3464,263618547
3465,15493954
3466,150451990
3467,13530991
3468,14849598
3469,13229872
3470,16737241
3471,14239107
3472,16735603
3473,11417851
3474,339651026
3475,26944184
3476,341999609
3477,148417809
3478,334259413
3479,340119580
3480,15184189
3481,12819668
3482,22434273
3483,13016663
3484,150595878
3485,17414732
3486,259701608
3487,11873917
3488,12268747
3489,260190319
3490,18175324
3491,337397439
3492,14533503
3493,18578937
3494,339419065
3495,18272367
3496,16246863
3497,150285636
3498,15164039
3499,12443469
3500,16670924
3501,11596274
3502,12900871
3503,6381263
3504,16990275
3505,6812951
3506,345742607
3507,21274807
3508,151357405
3509,21978405
3510,16660225
3511,22211486
3512,23842429
3513,13394155
3514,21981672
3515,20730202
3516,9525451
3517,20008054
3518,15268832
3519,16032763
3520,154465377
3521,263008439
3522,12300908
3523,338866222
3524,259006803
3525,13395152
3526,151098490
3527,7813353
3528,14137065
3529,20837298
3530,7679734
3531,21947548
3532,23058117
3533,16335310
3534,11869409
3535,20953377
3536,261912212
3537,12578461
3538,13016780
3539,18418067
3540,10161016
3541,17872305
3542,21509959
3543,341955462
3544,12163873
3545,152553184
3546,12883654
3547,11228621
3548,12820181
3549,13342451
3550,346716708
3551,340452320
3552,25181644
3553,341119900
3554,16198991
3555,338184295
3556,16527202
3557,264140219
3558,401351214
3559,18671436
3560,342480854
3561,257792868
3562,5835203
3563,17143766
3564,16710068
3565,341770574
3566,10263390
3567,15825993
3568,19481464
3569,345909022
3570,19486285
3571,7011524
3572,340864660
3573,13842023
3574,262600605
3575,257161068
3576,18943650
3577,11830051
3578,13540517
3579,18042515
3580,150469285
3581,11020120
3582,17508681
3583,13230118
3584,16321211
3585,5726061
3586,256391276
3587,18075907
3588,13952524
3589,6872881
3590,15336454
3591,13450508
3592,17623004
3593,15919200
3594,338271537
3595,20284245
3596,10155140
3597,13083175
3598,256556099
3599,16902607
3600,24862906
3601,18628416
3602,13414893
3603,15635153
3604,21471119
3605,148704028
3606,17143914
3607,259882242
3608,16640970
3609,19156045
3610,11592226
3611,15068744
3612,11439247
3613,11594598
3614,10381478
3615,17667127
3616,14986126
3617,13979826
3618,261068855
3619,260819666
3620,147642257
3621,15243766
3622,15729847
3623,13840305
3624,16207533
3625,17522488
3626,25064692
3627,11108462
3628,21740991
3629,14526116
3630,153142844
3631,10018741
3632,16835040
3633,262082491
3634,24194645
3635,343089561
3636,15145040
3637,15197105
3638,17301367
3639,347049644
3640,14271706
3641,18683323
3642,14225008
3643,18686442
3644,23143450
3645,16875589
3646,21133048
3647,17797929
3648,9622200
3649,15021593
3650,20769156
3651,337577935
3652,148396679
3653,7759635
3654,14446572
3655,146534306
3656,12241038
3657,21198783
3658,20385408
3659,342199119
3660,17389870
3661,259420048
3662,339504018
3663,339578599
3664,340379952
3665,19852913
3666,14372706
3667,258038811
3668,6528212
3669,147762941
3670,20789855
3671,19099106
3672,14928352
3673,339214497
3674,14433895
3675,8141381
3676,265745084
3677,155766412
3678,22497336
3679,15791782
3680,12678954
3681,15911539
3682,15723532
3683,257121501
3684,13030040
3685,264627569
3686,19415569
3687,14242623
3688,18250234
3689,19714762
3690,12898716
3691,153665550
3692,18568338
3693,13283104
3694,14564297
3695,19847981
3696,13951756
3697,261481865
3698,22198405
3699,145445490
3700,12515356
3701,16108941
3702,11700731
3703,340773061
3704,23102110
3705,15233335
3706,148030373
3707,261168016
3708,21976797
3709,25832515
3710,257877318
3711,17324854
3712,13217552
3713,14925482
3714,13276547
3715,13302282
3716,11254373
3717,8266440
3718,151011710
3719,260760066
3720,342212247
3721,151470621
3722,11762625
3723,255865646
3724,11220740
3725,18625071
3726,12279896
3727,16841524
3728,341395595
3729,19979128
3730,337825117
3731,21159614
3732,22837695
3733,13823417
3734,151478712
3735,8598338
3736,13178136
3737,13058117
3738,8598962
3739,16411053
3740,10514093
3741,12527805
3742,153060224
3743,18281169
3744,16187980
3745,152183460
3746,18013961
3747,18875853
3748,8312712
3749,261479063
3750,343239654
3751,346810606
3752,20703067
3753,17043693
3754,14623005
3755,18181686
3756,342301663
3757,16553594
3758,7325006
3759,342901396
3760,13715604
3761,150548305
3762,18398965
3763,15349101
3764,149040653
3765,18009263
3766,12377742
3767,260225848
3768,17182994
3769,260881699
3770,4517609
3771,19125638
3772,259943801
3773,16863080
3774,13128819
3775,19221806
3776,7850341
3777,20672635
3778,20736847
3779,389894915
3780,347958177
3781,6298635
3782,8364337
3783,258382882
3784,15202775
3785,8109405
3786,9690222
3787,259502853
3788,14389606
3789,14708546
3790,18608103
3791,14070759
3792,16074693
3793,17463737
3794,21642632
3795,256809517
3796,338008031
3797,15407717
3798,15114216
3799,17022007
3800,12930552
3801,19259457
3802,17703863
3803,14186587
3804,21983099
3805,336386417
3806,390182075
3807,19418593
3808,15494512
3809,17557357
3810,25404035
3811,18150339
3812,150678869
3813,19094610
3814,18903466
3815,21333086
3816,339196976
3817,21969217
3818,20376903
3819,148003239
3820,259993866
3821,13981313
3822,13420283
3823,17554486
3824,19288324
3825,13835753
3826,148533882
3827,150608853
3828,152716036
3829,147238542
3830,255404885
3831,341389263
3832,8089509
3833,147235046
3834,20245986
3835,17454879
3836,259958082
3837,149158870
3838,13747397
3839,14118143
3840,336790952
3841,17270176
3842,24474780
3843,7142529
3844,21290995
3845,12412854
3846,14093113
3847,337555470
3848,10762796
3849,18590940
3850,24468928
3851,9735838
3852,17924542
3853,260568828
3854,22107741
3855,11430203
3856,337579897
3857,19001634
3858,14097682
3859,25333371
3860,16040838
3861,145538020
3862,19452126
3863,11983855
3864,12847500
3865,15664597
3866,14118611
3867,149474088
3868,13693395
3869,396194506
3870,11901724
3871,10979146
3872,257839677
3873,14679646
3874,25701468
3875,14476815
3876,17592298
3877,12044017
3878,260691856
3879,336443450
3880,22666003
3881,261649034
3882,152618874
3883,258802896
3884,154590408
3885,337438132
3886,10894938
3887,12512041
3888,258631541
3889,16933756
3890,11621473
3891,352332015
3892,386179052
3893,4969958
3894,258118994
3895,394382218
3896,154703409
3897,10836197
3898,150130761
3899,7622098
3900,258842643
3901,16065123
3902,342337179
3903,19299508
3904,11979354
3905,17794996
3906,149334860
3907,21998274
3908,5296790
3909,23865684
3910,18319818
3911,17676661
3912,341109206
3913,17995290
3914,13667936
3915,12394063
3916,13978929
3917,14546915
3918,155821229
3919,258146897
3920,13598115
3921,337707797
3922,12473005
3923,24103029
3924,20830870
3925,3420704
3926,17428115
3927,9397321
3928,13091628
3929,344335013
3930,13680796
3931,9628829
3932,16253143
3933,14925516
3934,22355127
3935,259285584
3936,17026197
3937,342142632
3938,19170107
3939,260886096
3940,14176568
3941,8148562
3942,11255925
3943,147025733
3944,263526365
3945,151602761
3946,16854911
3947,154739766
3948,15770161
3949,11407130
3950,11159483
3951,342457265
3952,11410722
3953,9748180
3954,13453007
3955,18533848
3956,16976619
3957,26371709
3958,20451592
3959,153306167
3960,13975003
3961,148842546
3962,15971155
3963,15587809
3964,13111216
3965,154526226
3966,14805972
3967,340119956
3968,15739538
3969,9557456
3970,261222427
3971,157712584
3972,149239127
3973,342720572
3974,14751211
3975,16035124
3976,21125868
3977,16115228
3978,18329358
3979,8251757
3980,147330899
3981,15434490
3982,17571561
3983,12902899
3984,13625907
3985,259931532
3986,14937764
3987,262659056
3988,339639926
3989,13469777
3990,254275744
3991,19688283
3992,336823506
3993,342543567
3994,7267969
3995,148414370
3996,18291365
3997,7158293
3998,395067206
3999,13626759
4000,8517393
4001,13598346
4002,9213319
4003,342855286
4004,13154685
4005,258261374
4006,13127447
4007,22034035
4008,20199642
4009,11084588
4010,337095312
4011,260462938
4012,7792152
4013,18744309
4014,22065531
4015,150453196
4016,10516620
4017,15661585
4018,150230199
4019,347447310
4020,341459292
4021,20219861
4022,12104928
4023,13422738
4024,19767089
4025,19722449
4026,20790248
4027,9483682
4028,13785086
4029,19062397
4030,13268424
4031,14210994
4032,9928555
4033,19438292
4034,151334166
4035,10056422
4036,4467484
4037,258835721
4038,18102475
4039,11166750
4040,18981469
4041,151889943
4042,12711640
4043,15459818
4044,257179034
4045,152490344
4046,9961786
4047,5185131
4048,11605835
4049,145798690
4050,336771154
4051,14241293
4052,15771500
4053,23183644
4054,14121656
4055,22560797
4056,19933869
4057,14121934
4058,11041412
4059,16602988
4060,343802577
4061,263653868
4062,12278010
4063,152231744
4064,10598413
4065,152451248
4066,15929116
4067,150730496
4068,345032631
4069,262050954
4070,14322966
4071,24048323
4072,21577042
4073,11652375
4074,14091789
4075,260786531
4076,16315426
4077,13331245
4078,6996569
4079,20832612
4080,13056697
4081,12979239
4082,10367337
4083,17457814
4084,12853985
4085,15557003
4086,19947102
4087,13657932
4088,22778657
4089,13995984
4090,17416927
4091,16038687
4092,17749639
4093,340301064
4094,22836065
4095,19480565
4096,253156991
4097,15853181
4098,344341788
4099,10508914
4100,13608356
4101,11085993
4102,11607762
4103,11373269
4104,6557787
4105,17271344
4106,259139165
4107,16863543
4108,152618368
4109,9053314
4110,11434592
4111,5761690
4112,22293577
4113,14184790
4114,15304901
4115,264428015
4116,11382074
4117,257210896
4118,14865037
4119,18614134
4120,21220429
4121,13451461
4122,13675615
4123,260678056
4124,152437512
4125,17503778
4126,264057455
4127,11303355
4128,342042681
4129,16190061
4130,14383989
4131,263393887
4132,10534906
4133,14431378
4134,10464559
4135,152859106
4136,18549161
4137,18402922
4138,13548497
