,0
4139,10748128
4140,10794336
4141,10710272
4142,10699561
4143,10529270
4144,10814761
4145,10684984
4146,10607896
4147,10689100
4148,11047159
4149,10689247
4150,10618898
4151,10425949
4152,10873207
4153,10715732
4154,10964671
4155,10798201
4156,10820975
4157,10743316
4158,10646449
4159,10835619
4160,10593530
4161,10828650
4162,10716954
4163,10912608
4164,10937037
4165,10863983
4166,10981523
4167,10761357
4168,10675984
4169,10600676
4170,10354171
4171,10633269
4172,10702558
4173,10797904
4174,10685720
4175,10805015
4176,10573313
4177,10662942
4178,10572492
4179,10734788
4180,10864221
4181,10648537
4182,10919959
4183,10648193
4184,10731218
4185,10588124
4186,10735888
4187,10806937
4188,10716721
4189,10578867
4190,10800555
4191,10596498
4192,10637799
4193,10872542
4194,10700743
4195,10663456
4196,10548018
4197,10724389
4198,10621958
4199,10699377
4200,10817361
4201,10787261
4202,10495998
4203,10720675
4204,10720856
4205,10653328
4206,10708665
4207,10557270
4208,10700960
4209,10902784
4210,10729586
4211,10852180
4212,10626481
4213,10767457
4214,10586303
4215,10671478
4216,10640266
4217,10863119
4218,10748014
4219,10825961
4220,10704290
4221,10715257
4222,10715869
4223,10720966
4224,10672374
4225,10859805
4226,10679556
4227,10727622
4228,10681828
4229,10652466
4230,10592642
4231,10586390
4232,10752865
4233,10841756
4234,10664155
4235,10764972
4236,10777482
4237,10689504
4238,10893898
4239,10561743
4240,10774921
4241,10717771
4242,10470285
4243,10885478
4244,10620042
4245,10734735
4246,10675600
4247,10349563
4248,10532703
4249,10529115
4250,10668001
4251,10920512
4252,10687926
4253,10686473
4254,10734979
4255,10761026
4256,10764230
4257,10625354
4258,10538766
4259,10681200
4260,10587699
4261,10797050
4262,10627952
4263,10634505
4264,10589139
4265,10747560
4266,10842995
4267,10943936
4268,10699621
4269,10555238
4270,10682169
4271,10621296
4272,10766601
4273,10483992
4274,10794430
4275,10749924
4276,10508697
4277,10641391
4278,10843357
4279,10670590
4280,10636453
4281,10880649
4282,10616723
4283,10615526
4284,10670955
4285,10712569
4286,10813751
4287,10528476
4288,10590247
4289,10468940
4290,10964063
4291,10715558
4292,10674155
4293,10598510
4294,10474500
4295,10793544
4296,10745102
4297,10705242
4298,10780010
4299,10752869
4300,10722058
4301,10569435
4302,10571113
4303,10908306
4304,10779362
4305,10454755
4306,10527329
4307,10644736
4308,10511456
4309,10516184
4310,10763332
4311,10542179
4312,10798541
4313,10812882
4314,10707527
4315,10688852
4316,10680704
4317,10738707
4318,10678079
4319,10614748
4320,10822367
4321,10563965
4322,10579033
4323,10661627
4324,10745304
4325,10788473
4326,10605017
4327,10730951
4328,10697985
4329,10680306
4330,10580344
4331,10594838
4332,11083025
4333,10802288
4334,10744308
4335,10857075
4336,10784072
4337,10866052
4338,10457275
4339,10468949
4340,10583367
4341,10841895
4342,10655575
4343,10809962
4344,10700131
4345,10468563
4346,10814536
4347,10652338
4348,10700678
4349,10550552
4350,10500732
4351,10718207
4352,10767732
4353,10751594
4354,10741171
4355,10660986
4356,10747198
4357,10609103
4358,10510578
4359,10830419
4360,10611956
4361,10672544
4362,10822303
4363,10697328
4364,10651757
4365,10860166
4366,10609552
4367,10678763
4368,10581753
4369,10803267
4370,10661718
4371,10668559
4372,10680569
4373,10716879
4374,10946887
4375,10767855
4376,10446293
4377,10552666
4378,10629177
4379,10938110
4380,10888483
4381,10543286
4382,10717106
4383,10888910
4384,10654226
4385,10841823
4386,10575677
4387,10825790
4388,10678214
4389,10713232
4390,10519970
4391,10724557
4392,10944496
4393,10637014
4394,10702727
4395,10514422
4396,10759140
4397,10644643
4398,10832344
4399,10558352
4400,10493119
4401,10701877
4402,10802977
4403,10831970
4404,10713523
4405,10359988
4406,10803345
4407,10702294
4408,10636718
4409,10631914
4410,10666006
4411,10771179
4412,10604003
4413,10595760
4414,10698160
4415,10746216
4416,10612825
4417,10543415
4418,10768114
4419,10704520
4420,10704669
4421,10549227
4422,10773615
4423,10484280
4424,10688186
4425,10594976
4426,10955042
4427,10522637
4428,10740465
4429,10595499
4430,10732663
4431,10886455
4432,10852554
4433,10922429
4434,10539567
4435,10819713
4436,10714244
4437,10709778
4438,10796945
4439,10761982
4440,10668780
4441,10778678
4442,10685771
4443,10711626
4444,10895420
4445,10716059
4446,10696294
4447,10622525
4448,10812074
4449,10881627
4450,10671272
4451,10558066
4452,10652680
4453,10860912
4454,10850606
4455,10635027
4456,10752822
4457,10544602
4458,10735969
4459,10818389
4460,10702682
4461,10450800
4462,10644141
4463,10414244
4464,10631087
4465,10696478
4466,10511401
4467,10638550
4468,10916693
4469,10645398
4470,10480509
4471,10812538
4472,10500127
4473,10716747
4474,10723009
4475,10667292
4476,10666723
4477,10814947
4478,10844196
4479,10531183
4480,10806978
4481,10628457
4482,10647618
4483,10644835
4484,10701421
4485,10524389
4486,10701333
4487,10614983
4488,10747481
4489,10836949
4490,10833528
4491,10893629
4492,10889870
4493,10568310
4494,10942911
4495,10812035
4496,10659873
4497,10636271
4498,10644052
4499,10622778
4500,10645037
4501,10721853
4502,10778775
4503,10505729
4504,10684953
4505,10612934
4506,10739164
4507,10736241
4508,10729168
4509,10640844
4510,10597287
4511,10710961
4512,10868546
4513,10705315
4514,10629814
4515,10689078
4516,10716167
4517,10780819
4518,10440540
4519,10789850
4520,10750606
4521,10833636
4522,10766210
4523,10765383
4524,10731289
4525,10838814
4526,10798807
4527,10649505
4528,10587877
4529,10682009
4530,10529927
4531,10531923
4532,10644460
4533,10867793
4534,10748510
4535,10530440
4536,10738350
4537,10531625
4538,10510489
4539,10694822
4540,10829585
4541,10847078
4542,10623868
4543,10577566
4544,10837114
4545,10581074
4546,10540174
4547,10715687
4548,10605233
4549,10729810
4550,10479833
4551,10792192
4552,10664229
4553,10731666
4554,10469590
4555,10489638
4556,10815683
4557,10949069
4558,10648201
4559,10472808
4560,10935791
4561,10740418
4562,10655059
4563,10751202
4564,10842504
4565,10522064
4566,10597171
4567,10733619
4568,10727601
4569,10773800
4570,10782053
4571,10916785
4572,10765568
4573,10529980
4574,10635495
4575,10680014
4576,10121320
4577,10767247
4578,10720415
4579,10717482
4580,10880003
4581,10736768
4582,10232065
4583,10637171
4584,10595637
4585,10551567
4586,10693625
4587,10844363
4588,10612488
4589,10770582
4590,10650807
4591,10885740
4592,10711788
4593,10623262
4594,10839441
4595,10749073
4596,10662967
4597,10819281
4598,10775105
4599,10774836
4600,10577380
4601,10635406
4602,10798168
4603,10644504
4604,10707080
4605,10472490
4606,10691810
4607,10707691
4608,10498698
4609,10762546
4610,10747783
4611,10539059
4612,10720390
4613,10652595
4614,10690405
4615,10604776
4616,10687114
4617,10644032
4618,10834695
4619,10766203
4620,10673472
4621,10751723
4622,10725796
4623,10582881
4624,10840003
4625,10739163
4626,10781435
4627,10689743
4628,10630086
4629,10644110
4630,10530496
4631,10641485
4632,10771617
4633,10682385
4634,10774342
4635,10719279
4636,10881955
4637,10557685
4638,10633854
4639,10705013
4640,10577326
4641,10756061
4642,10635291
4643,10547827
4644,10801266
4645,10826080
4646,10747189
4647,10853913
4648,10534716
4649,10731431
4650,10468487
4651,10755389
4652,10814534
4653,10702267
4654,10817761
4655,10752656
4656,10700973
4657,10510834
4658,10718593
4659,10659300
4660,10526166
4661,10791418
4662,10737633
4663,10759233
4664,10725255
4665,10606414
4666,10731544
4667,10593105
4668,10510932
4669,10612572
4670,10753874
4671,10806326
4672,10655660
4673,10662594
4674,10863492
4675,10817214
4676,10727322
4677,10749772
4678,10642712
4679,10804677
4680,10889851
4681,10843335
4682,10774031
4683,10569244
4684,10629682
4685,10695323
4686,10604102
4687,10436492
4688,10744816
4689,10734500
4690,10580258
4691,10642541
4692,10776607
4693,10746956
4694,10711194
4695,10693137
4696,10726359
4697,10817975
4698,10922375
4699,10673037
4700,10870088
4701,10863226
4702,10936413
4703,10500347
4704,10839972
4705,10601597
4706,10741726
4707,10565438
4708,10608388
4709,10848336
4710,10779586
4711,10792559
4712,10749945
4713,10566542
4714,10589613
4715,10798931
4716,10916628
4717,10702810
4718,10738821
4719,10850593
4720,10583101
4721,10786397
4722,10481962
4723,10942826
4724,10722172
4725,10649420
4726,10619048
4727,10567278
4728,10611506
4729,10722055
4730,10543292
4731,10876273
4732,10881064
4733,10607856
4734,10550523
4735,10633109
4736,10713377
4737,10637180
4738,10597977
4739,10637966
4740,10835564
4741,10649258
4742,10775001
4743,10477188
4744,10638923
4745,10634958
4746,10698322
4747,10819547
4748,10696670
4749,10606183
4750,10658633
4751,10699774
4752,10521418
4753,10758756
4754,10789472
4755,10722304
4756,10785438
4757,10802321
4758,10739262
4759,10648449
4760,10785973
4761,10919469
4762,10690438
4763,10703293
4764,10823007
4765,10541952
4766,10517207
4767,10691675
4768,10684411
4769,10570482
4770,10560558
4771,10613900
4772,10771224
4773,10636017
4774,10785745
4775,10470094
4776,10608502
4777,10643359
4778,10658937
4779,10787215
4780,10476136
4781,10575733
4782,10748699
4783,10702490
4784,10762591
4785,10696085
4786,10520812
4787,10544703
4788,10890874
4789,10731801
4790,10673844
4791,10804617
4792,10641003
4793,10441695
4794,10636062
4795,10768476
4796,10518472
4797,10641868
4798,10654955
4799,10674254
4800,10687066
4801,10470781
4802,10650296
4803,10663594
4804,10700285
4805,10446073
4806,10752223
4807,10851111
4808,10710250
4809,10689838
4810,10788796
4811,10631245
4812,10462997
4813,10847616
4814,10638732
4815,10642581
4816,10745592
4817,10789779
4818,10574071
4819,10701128
4820,10478755
4821,10790698
4822,10861419
4823,10666105
4824,10604426
4825,10629584
4826,10825193
4827,10511208
4828,10748455
4829,10793407
4830,10773835
4831,10635530
4832,10510816
4833,10596460
4834,10665052
4835,10615015
4836,10695773
4837,10895382
4838,10890984
4839,10703213
4840,10546218
4841,10822591
4842,10680884
4843,10699858
4844,10814695
4845,10667067
4846,10687017
4847,10593232
4848,10623915
4849,10681830
4850,10882112
4851,10579816
4852,10636569
4853,10820944
4854,10649605
4855,10814071
4856,10761070
4857,10589457
4858,10680416
4859,10706655
4860,10477484
4861,10775760
4862,10757101
4863,10648173
4864,10861322
4865,10617406
4866,10675020
4867,10591860
4868,10639452
4869,10784910
4870,10740057
4871,10890681
4872,10833041
4873,10692917
4874,10587329
4875,10709798
4876,10545581
4877,10766607
4878,10725993
4879,10740007
4880,10643623
4881,10733929
4882,10666376
4883,10469841
4884,10632101
4885,10737615
4886,10966711
4887,10895949
4888,10719362
4889,10653050
4890,10616747
4891,10565899
4892,10807253
4893,10606216
4894,10759278
4895,10713512
4896,10630900
4897,10793386
4898,10656386
4899,10672545
4900,10632673
4901,10713567
4902,10589068
4903,10866655
4904,10592069
4905,10582249
4906,10801936
4907,10680614
4908,10748654
4909,10660144
4910,10703495
4911,10699465
4912,10683518
4913,10581690
4914,10597924
4915,10806206
4916,10798411
4917,10598858
4918,10606193
4919,10761762
4920,10667134
4921,10847073
4922,10709505
4923,10831134
4924,10817330
4925,10635759
4926,10545766
4927,10481096
4928,10537270
4929,10669061
4930,10618616
4931,10664174
4932,10585518
4933,10566028
4934,10754047
4935,10706388
4936,10921786
4937,10773034
4938,10748502
4939,10674353
4940,10649773
4941,10791085
4942,10812269
4943,10770595
4944,10806654
4945,10889800
4946,10579187
4947,10764220
4948,10764426
4949,10727334
4950,10745199
4951,10740036
4952,10734451
4953,10506794
4954,10556699
4955,10525787
4956,10807500
4957,10850817
4958,10702850
4959,10791317
4960,10438222
4961,10565408
4962,10832106
4963,10752071
4964,10697694
4965,10872002
4966,10655575
4967,10692109
4968,10585748
4969,10740425
4970,10728357
4971,10829975
4972,10806917
4973,10605571
4974,10535747
4975,10607429
4976,10630590
4977,10530207
4978,10816362
4979,10909248
4980,10723428
4981,10724856
4982,10655669
4983,10863108
4984,10640726
4985,10634256
4986,10646794
4987,10754187
4988,10741638
4989,10629389
4990,10715574
4991,10876951
4992,10603304
4993,10526093
4994,10712255
4995,10680190
4996,10721226
4997,10783843
4998,10366874
4999,10720571
5000,10658471
5001,10693923
5002,10610954
5003,10618812
5004,10855198
5005,10529650
5006,10446672
5007,10728507
5008,10644686
5009,10596898
5010,10739300
5011,10685268
5012,10685897
5013,10548705
5014,10479235
5015,10860452
5016,10723634
5017,10748841
5018,10449439
5019,10758255
5020,10824929
5021,10661256
5022,10764388
5023,10505071
5024,10699416
5025,10794331
5026,10694077
5027,10700861
5028,10748368
5029,10871294
5030,10525208
5031,10623582
5032,10802973
5033,10660485
5034,10581335
5035,11101288
5036,10708455
5037,10582824
5038,10538020
5039,10667689
5040,10778555
5041,10718515
5042,10859918
5043,10631325
5044,10889928
5045,10547504
5046,10720054
5047,10679161
5048,10732934
5049,10633589
5050,10842903
5051,10645483
5052,10737021
5053,10760935
5054,10744632
5055,10703302
5056,10761797
5057,10604798
5058,10787754
5059,10574936
5060,10763684
5061,10582399
5062,10534567
5063,10409759
5064,10599162
5065,10683625
5066,10687380
5067,10713659
5068,10573012
5069,10683257
5070,10611110
5071,10639114
5072,10706596
5073,10681917
5074,10693096
5075,10835081
5076,10619106
5077,10674003
5078,10687478
5079,10642876
5080,10643797
5081,10666243
5082,10706258
5083,10627378
5084,10941238
5085,10679875
5086,10573820
5087,10636203
5088,10825349
5089,10788197
5090,10466146
5091,10827974
5092,10960327
5093,10576644
5094,10567555
5095,10614080
5096,10694874
5097,10479876
5098,10604381
5099,10807398
5100,10395877
5101,10586364
5102,10581404
5103,10727382
5104,10714965
5105,10639463
5106,10620317
5107,10656583
5108,10830499
5109,10571032
5110,10692368
5111,10783258
5112,10649220
5113,10806256
5114,10740310
5115,10726657
5116,10470409
5117,10953333
5118,10589271
5119,10694089
5120,10638726
5121,10666374
5122,10820354
5123,10825279
5124,10787412
5125,10798863
5126,10747896
5127,10726449
5128,10618503
5129,10713552
5130,10739099
5131,10684269
5132,10806537
5133,10747204
5134,10937522
5135,10259325
5136,10641482
5137,10467448
5138,10498225
5139,10763274
5140,10423929
5141,10652466
5142,10764446
5143,10782372
5144,10753347
5145,10491178
5146,10600538
5147,10578541
5148,10906323
5149,10465518
5150,10728728
5151,10710711
5152,10757110
5153,10621002
5154,10500690
5155,10637192
5156,10541743
5157,10673766
5158,10661746
5159,10521264
5160,10846338
5161,10571352
5162,10684801
5163,10616455
5164,10883048
5165,10590209
5166,10527800
5167,10976432
5168,10595111
5169,10670612
5170,10657811
5171,10654257
5172,10614794
5173,10386081
5174,10702985
5175,10734953
5176,10649457
5177,10750515
5178,10633786
5179,10822584
5180,10483196
5181,10891610
5182,10499628
5183,10687494
5184,10580094
5185,10803209
5186,10566605
5187,10479411
5188,10592724
5189,10523706
5190,10883294
5191,10579842
5192,10705408
5193,10759165
5194,10816109
5195,10672208
5196,10632443
5197,10710288
5198,10544274
5199,10551073
5200,10691840
5201,10451074
5202,10967103
5203,10847857
5204,10649783
5205,10746219
5206,10643982
5207,10606391
5208,10484643
5209,10757051
5210,10498208
5211,10674985
5212,10651637
5213,10553961
5214,10666751
5215,10724836
5216,10605868
5217,10628420
5218,10741332
5219,10446923
5220,10495424
5221,10601475
5222,10719141
5223,10716410
5224,10617066
5225,10602108
5226,10568423
5227,10496461
5228,10692870
5229,10762331
5230,10592181
5231,10632500
5232,10596946
5233,10858260
5234,10902331
5235,10721172
5236,10476445
5237,10496334
5238,10832668
5239,10679570
5240,10600333
5241,10360691
5242,10653369
5243,10575789
5244,10830508
5245,10789633
5246,10812977
5247,10615392
5248,10636643
5249,10749975
5250,10989422
5251,10841262
5252,10503188
5253,10879424
5254,10606279
5255,10595192
5256,10720070
5257,10609692
5258,10797306
5259,10768569
5260,10568747
5261,10719312
5262,10709215
5263,10927606
5264,10678754
5265,10690857
5266,10714690
5267,10867726
5268,10589414
5269,10602694
5270,10593076
5271,10611187
5272,10755500
5273,10746145
5274,10693088
5275,10858824
5276,10391600
5277,10620014
5278,10487138
5279,10682578
5280,10719948
5281,10857072
5282,10491426
5283,10764083
5284,10562804
5285,10680689
5286,10610297
5287,10806100
5288,10674193
5289,10778725
5290,10602079
5291,10650793
5292,10820382
5293,10842259
5294,10671826
5295,10720261
5296,10770390
5297,10924274
5298,10505457
5299,10754521
5300,10726648
5301,10627152
5302,10727121
5303,10631553
5304,10745530
5305,10750704
5306,10465843
5307,10797466
5308,10546403
5309,10686898
5310,10868047
5311,10607198
5312,10667780
5313,10635292
5314,10582345
5315,10646519
5316,10544046
5317,10791861
5318,10671970
5319,10551596
5320,10746600
5321,10504080
5322,10787806
5323,10774119
5324,10745281
5325,10558581
5326,10767533
5327,10672825
5328,10718474
5329,10515122
5330,10837697
5331,10587987
5332,10907881
5333,10902133
5334,10621960
5335,10713769
5336,10719416
5337,10754068
5338,10733922
5339,10531044
5340,10587587
5341,10537902
5342,10721167
5343,10569369
5344,10711569
5345,10699323
5346,10845308
5347,10915408
5348,10748030
5349,10545474
5350,10766077
5351,10731089
5352,10756546
5353,10643637
5354,10763347
5355,10581057
5356,10644506
5357,10616138
5358,10694509
5359,10597649
5360,10441550
5361,10726323
5362,10452429
5363,10590311
5364,10578624
5365,10608729
5366,10861301
5367,10691936
5368,10669710
5369,10715884
5370,10618313
5371,10813628
5372,10457542
5373,10529954
5374,10635020
5375,10604916
5376,10690162
5377,10893948
5378,10591777
5379,10583572
5380,10892443
5381,10578732
5382,10574162
5383,10787469
5384,10758980
5385,10825635
5386,10639947
5387,10861198
5388,10711977
5389,10646673
5390,10675076
5391,10786190
5392,10643814
5393,10825966
5394,10638778
5395,10738477
5396,10562528
5397,10558599
5398,10642255
5399,10691322
5400,10815204
5401,10602726
5402,10789530
5403,10702382
5404,10759552
5405,10736377
5406,10619967
5407,10831231
5408,10716017
5409,10693303
5410,10954692
5411,10615169
5412,10579729
5413,10625976
5414,10718409
5415,10636473
5416,10666828
5417,10765047
5418,10804560
5419,10471187
5420,10564168
5421,10612469
5422,10589500
5423,10684369
5424,10399059
5425,10682096
5426,10855717
5427,10703318
5428,10514492
5429,10898495
5430,10434628
5431,10726695
5432,10746292
5433,10697790
5434,10520081
5435,10814265
5436,10625866
5437,10888474
5438,10705114
5439,10695285
5440,10639593
5441,10925839
5442,10679359
5443,10771028
5444,10569272
5445,10569511
5446,10466697
5447,10691740
5448,10710062
5449,10610083
5450,10742260
5451,10800006
5452,10638780
5453,10862822
5454,10647197
5455,10927088
5456,10785982
5457,10727191
5458,10683178
5459,10561503
5460,10686576
5461,10785035
5462,10802258
5463,10436107
5464,10720563
5465,10625019
5466,10720567
5467,10713244
5468,10625362
5469,10626465
5470,10819130
5471,10642793
5472,10804007
5473,10602564
5474,10818293
5475,10670033
5476,10968799
5477,10589572
5478,10671308
5479,10734534
5480,10763362
5481,10745766
5482,10687350
5483,10646883
5484,10611526
5485,10597540
5486,10702781
5487,10712017
5488,10685204
5489,10551712
5490,10724740
5491,10722940
5492,10764672
5493,10509130
5494,10745070
5495,10393146
5496,10701705
5497,10537691
5498,10737007
5499,10517695
5500,10696773
5501,10890767
5502,10921529
5503,10566266
5504,10615177
5505,10659963
5506,10708899
5507,10785668
5508,10799077
5509,10651080
5510,10845744
5511,10739986
5512,10584664
5513,10615887
5514,10727700
5515,10679628
5516,10759755
5517,10634265
5518,10797701
5519,10519710
5520,10640857
5521,10642331
5522,10772171
5523,10715688
5524,10746222
5525,10605445
5526,10559923
5527,10712338
5528,10958489
5529,10834676
5530,10723735
5531,10784332
5532,10892609
5533,10672119
5534,10578686
5535,10539005
5536,10580108
5537,10581902
5538,10877025
5539,10657295
5540,10845269
5541,10847211
5542,10792532
5543,10899556
5544,10662569
5545,10853725
5546,10730006
5547,10616027
5548,10905254
5549,10660387
5550,10569011
5551,10899704
5552,10871809
5553,10647209
5554,10604594
5555,10744568
5556,10580253
5557,10707607
5558,10657637
5559,10948806
5560,10896557
5561,10543598
5562,10473230
5563,10519655
5564,10677109
5565,10650328
5566,10785142
5567,10602644
5568,10710597
5569,10714816
5570,10630193
5571,10613891
5572,10738879
5573,10861741
5574,10647234
5575,10636984
5576,10865518
5577,10681934
5578,10801733
5579,10780708
5580,10734796
5581,10897804
5582,10607864
5583,10552733
5584,10755700
5585,10699798
5586,10583238
5587,10624111
5588,10675179
5589,10781388
5590,10576687
5591,10419851
5592,10622209
5593,10762926
5594,10636644
5595,10404359
5596,10500087
5597,10675078
5598,10753154
5599,10603757
5600,10421123
5601,10661564
5602,10488066
5603,10569208
5604,10657727
5605,10726229
5606,10593738
5607,10757958
5608,10764066
5609,10739916
5610,10865836
5611,10619996
5612,10706439
5613,10619069
5614,10560274
5615,10642654
5616,10772724
5617,10667687
5618,10724741
5619,10382646
5620,10449213
5621,10861985
5622,10763813
5623,10613291
5624,10868803
5625,10658926
5626,10845858
5627,10778547
5628,10406962
5629,10777087
5630,10982778
5631,10664501
5632,10651268
5633,10656676
5634,10663775
5635,10615378
5636,10648935
5637,10740613
5638,10742606
5639,10645302
5640,10430677
5641,10546516
5642,10510835
5643,10826502
5644,10826526
5645,10653109
5646,10442702
5647,10649350
5648,10522632
5649,10477130
5650,10715058
5651,10665389
5652,10554218
5653,10776019
5654,10735772
5655,10596825
5656,10569389
5657,10765516
5658,10600677
5659,10770261
5660,10677053
5661,10788886
5662,10901466
5663,10482961
5664,10603554
5665,10845676
5666,10595785
5667,10812929
5668,10977481
5669,10843636
5670,10778993
5671,10636496
5672,10549806
5673,10506009
5674,10830171
5675,10658465
5676,10700371
5677,10848610
5678,10517149
5679,10817348
5680,10614114
5681,10849179
5682,10747829
5683,10578917
5684,10695621
5685,10495960
5686,10552910
5687,10783207
5688,10600366
5689,10790337
5690,10830278
5691,10683380
5692,10606487
5693,10650448
5694,10866808
5695,10949430
5696,10667035
5697,10715913
5698,10543066
5699,10631853
5700,10615908
5701,10615718
5702,10414213
5703,10632276
5704,10653732
5705,10725130
5706,10689524
5707,10790013
5708,10534573
5709,10762069
5710,10767676
5711,10589918
5712,10710543
5713,10774599
5714,10694551
5715,10637837
5716,10517268
5717,10707142
5718,10571235
5719,10757532
5720,10699149
5721,10685337
5722,10827093
5723,10644888
5724,10794827
5725,10699982
5726,10871767
5727,10632701
5728,10711873
5729,10705689
5730,10564521
5731,10723706
5732,10731092
5733,10504219
5734,10770289
5735,10768703
5736,10737948
5737,10528277
5738,10787601
5739,10707134
5740,10511611
5741,10644777
5742,10556978
5743,10575645
5744,10790463
5745,10746056
5746,10691521
5747,10708413
5748,10783903
5749,10745494
5750,10712227
5751,10658302
5752,10948256
5753,10667227
5754,10625623
5755,10525052
5756,10720036
5757,10591112
5758,10659352
5759,10799854
5760,10832565
5761,10433002
5762,10431824
5763,10574819
5764,10717043
5765,10813763
5766,10931476
5767,10709805
5768,10729182
5769,10660054
5770,10536102
5771,10654874
5772,10558790
5773,10531196
5774,10617946
5775,10693543
5776,10815212
5777,10627803
5778,10937466
5779,10566341
5780,10820865
5781,10746199
5782,10745951
5783,10535035
5784,10581697
5785,10770637
5786,10860025
5787,10615680
5788,10920882
5789,10520735
5790,11005732
5791,10454296
5792,10546989
5793,10747822
5794,10750477
5795,10730269
5796,10821096
5797,10648659
5798,10471119
5799,10855844
5800,10676219
5801,10728099
5802,10498098
5803,10596443
5804,10405554
5805,10582894
5806,10676819
5807,10453969
5808,10765170
5809,10600927
5810,10773214
5811,10782691
5812,10777452
5813,10661185
5814,10750334
5815,10682380
5816,10605329
5817,10548650
5818,10613822
5819,10587146
5820,10761318
5821,10598644
5822,10653309
5823,10714676
5824,10565263
5825,10882642
5826,10549646
5827,10859555
5828,10880104
5829,10670026
5830,10520063
5831,10789162
5832,10851396
5833,10637258
5834,10779920
5835,10596228
5836,10698121
5837,10535686
5838,10428149
5839,10771779
5840,10583624
5841,10578331
5842,10666807
5843,10638379
5844,10524361
5845,10846821
5846,10781040
5847,10694224
5848,10587616
5849,10567087
5850,10612074
5851,10494368
5852,10756897
5853,10862576
5854,10822110
5855,10720594
5856,10627098
5857,10762105
5858,10761828
5859,10790046
5860,10846298
5861,10855209
5862,10570681
5863,10595253
5864,10507288
5865,10706178
5866,10795441
5867,10882084
5868,10780252
5869,10558467
5870,10626761
5871,10660133
5872,10878151
5873,10734437
5874,10639634
5875,10642552
5876,10712431
5877,10973756
5878,10770848
5879,10765970
5880,10812334
5881,10704642
5882,10820836
5883,10698524
5884,10744978
5885,10574540
5886,10474835
5887,10811819
5888,10844569
5889,10612056
5890,10747201
5891,10778298
5892,10578053
5893,10629875
5894,10581612
5895,10738156
5896,10562609
5897,10550817
5898,10812374
5899,10601492
5900,10559910
5901,10810833
5902,10551294
5903,10824834
5904,10575309
5905,10596778
5906,10618364
5907,10893587
5908,10853396
5909,10795153
5910,10765720
5911,10747018
5912,10713006
5913,10660124
5914,10696617
5915,10589232
5916,10578276
5917,10811664
5918,10742435
5919,10494967
5920,10885813
5921,10650619
5922,10605600
5923,10573862
5924,10694458
5925,10654326
5926,10549200
5927,10851122
5928,10826026
5929,10756764
5930,10839573
5931,10705607
5932,10934822
5933,10663091
5934,10414300
5935,10684875
5936,10532392
5937,10528200
5938,10893154
5939,10584360
5940,10683469
5941,10834086
5942,10815576
5943,10733200
5944,11079021
5945,10700923
5946,10531175
5947,10703916
5948,10656596
5949,10473277
5950,10698081
5951,10757090
5952,10813325
5953,10909988
5954,10937238
5955,10831625
5956,10885010
5957,10616287
5958,10557539
5959,10618775
5960,10609123
5961,10740950
5962,10709199
5963,10922077
5964,11017273
5965,10653184
5966,10692038
5967,10686758
5968,10687950
5969,10765907
5970,10558625
5971,10724833
5972,10667793
5973,10717411
5974,10756681
5975,10475890
5976,10704366
5977,10826732
5978,10755330
5979,10898731
5980,10605792
5981,10854263
5982,10600024
5983,10543918
5984,10337364
5985,10524121
5986,10651288
5987,10664691
5988,10735520
5989,10691544
5990,10748560
5991,10618736
5992,10724363
5993,10592341
5994,10748330
5995,10483499
5996,10611561
5997,10587103
5998,10573083
5999,10633154
6000,10814517
6001,10700110
6002,10857892
6003,10822078
6004,10635571
6005,10935364
6006,10499349
6007,10502232
6008,10559883
6009,10719696
6010,10924897
6011,10571278
6012,10710682
6013,10632884
6014,10654054
6015,10852958
6016,10859700
6017,10594404
6018,10677137
6019,10481375
6020,10752216
6021,10651718
6022,10717227
6023,10827237
6024,10535739
6025,10745578
6026,10699383
6027,10649128
6028,10618976
6029,10536716
6030,10866066
6031,10611868
6032,10619068
6033,10438418
6034,10751213
6035,10755464
6036,10804211
6037,10817546
6038,10805247
6039,10610848
6040,10657717
6041,10655173
6042,10641193
6043,10693204
6044,10750482
6045,10600675
6046,10608408
6047,10672568
6048,10784180
6049,10635213
6050,10718802
6051,10743493
6052,10586372
6053,10840800
6054,10730454
6055,10383802
6056,10661234
6057,10635067
6058,10653862
6059,10645662
6060,10583755
6061,10569378
6062,10703359
6063,10683868
6064,10678099
6065,10736292
6066,10806553
6067,10665456
6068,10604525
6069,10696618
6070,10652185
6071,10731680
6072,10690301
6073,10843243
6074,10569406
6075,10791899
6076,10631125
6077,10728080
6078,10690182
6079,10827737
6080,10551898
6081,10576264
6082,10623121
6083,10746374
6084,10810957
6085,10858628
6086,10666421
6087,10679997
6088,10638259
6089,10579783
6090,10604045
6091,10761673
6092,10792132
6093,10837057
6094,10435078
6095,10695410
6096,10704011
6097,10636732
6098,10798013
6099,10675227
6100,10582608
6101,10811515
6102,10671068
6103,10894047
6104,10775867
6105,10687521
6106,10443183
6107,10468135
6108,10594817
6109,10569289
6110,10767680
6111,10676146
6112,10672247
6113,10637825
6114,10380013
6115,10700693
6116,10782453
6117,10579234
6118,10585747
6119,10671433
6120,10620712
6121,10472254
6122,10828938
6123,10795154
6124,10784768
6125,10630977
6126,10678695
6127,10893067
6128,10707386
6129,10645002
6130,10764815
6131,10532862
6132,10913520
6133,10794790
6134,10663114
6135,10681365
6136,10833159
6137,10643425
