,0
1690,21038068
1691,26843620
1692,23612602
1693,22768424
1694,18407224
1695,12186022
1696,11752156
1697,24238180
1698,18102424
1699,11636108
1700,23312298
1701,19347842
1702,19225830
1703,23414418
1704,16643186
1705,19679542
1706,27647156
1707,23016700
1708,18229374
1709,10372864
1710,17048122
1711,22899988
1712,17847820
1713,13359040
1714,22819898
1715,17893006
1716,18293240
1717,17730368
1718,11144010
1719,12667310
1720,16550714
1721,25017574
1722,21222232
1723,22717128
1724,19898240
1725,21161758
1726,15320694
1727,14750014
1728,18206648
1729,20407392
1730,10148738
1731,10369482
1732,18421564
1733,21298324
1734,16088562
1735,29457240
1736,23176050
1737,20551430
1738,15561386
1739,24837230
1740,23333010
1741,21902942
1742,19645324
1743,15217948
1744,16881102
1745,21829654
1746,20476656
1747,6257322
1748,19249632
1749,14118708
1750,17244306
1751,17112496
1752,17529014
1753,27273208
1754,27410232
1755,8837480
1756,22706500
1757,28391886
1758,14497524
1759,16758444
1760,15876516
1761,17918244
1762,5956568
1763,20881800
1764,8964892
1765,18146302
1766,25914382
1767,12902716
1768,18820502
1769,26236158
1770,22597226
1771,16298864
1772,18565998
1773,20997964
1774,24959634
1775,15400926
1776,21530986
1777,28726000
1778,16184996
1779,12910414
1780,17711712
1781,21766942
1782,15831854
1783,11678726
1784,7584516
1785,21735902
1786,10448560
1787,10299940
1788,18911646
1789,11213838
1790,12152496
1791,18375010
1792,15924796
1793,18038212
1794,19431782
1795,16042242
1796,12163374
1797,16850654
1798,14697616
1799,17678486
1800,18102504
1801,19843246
1802,23020124
1803,16889360
1804,17915904
1805,16660814
1806,13262258
1807,10354724
1808,25298458
1809,21769980
1810,27610110
1811,24545350
1812,19001858
1813,19155960
1814,14409954
1815,21726508
1816,15960684
1817,21791622
1818,22455900
1819,6982284
1820,26229200
1821,14925526
1822,19006240
1823,25376948
1824,23866232
1825,23005062
1826,25304812
1827,15751230
1828,15312790
1829,11129876
1830,25327874
1831,21789404
1832,15814260
1833,19377102
1834,20806068
1835,25768784
1836,17824654
1837,13121920
1838,11918732
1839,18742432
1840,20385518
1841,22193944
1842,16261250
1843,18036700
1844,9256934
1845,23065364
1846,19782228
1847,15598330
1848,21184568
1849,14611348
1850,14849286
1851,21801610
1852,17576736
1853,27568712
1854,17675692
1855,12709386
1856,18172950
1857,26569718
1858,19372510
1859,23171650
1860,16600152
1861,19392334
1862,15164032
1863,9721740
1864,26038824
1865,22167792
1866,14930878
1867,13738298
1868,21590638
1869,11752374
1870,16826184
1871,19483896
1872,9948160
1873,21044376
1874,13300528
1875,20014670
1876,16815528
1877,14122410
1878,26360754
1879,20330376
1880,14887086
1881,12469936
1882,17799056
1883,15938422
1884,9633556
1885,15958370
1886,21624012
1887,18343400
1888,17692994
1889,24491280
1890,16051766
1891,13911724
1892,22252280
1893,21934674
1894,16053150
1895,19293236
1896,16439256
1897,18699454
1898,20756224
1899,14966632
1900,21274240
1901,15871080
1902,17411500
1903,26871476
1904,19986976
1905,10860254
1906,13646548
1907,19304344
1908,17185548
1909,23791488
1910,20851972
1911,21207302
1912,19778376
1913,22116914
1914,13150816
1915,8962204
1916,17730202
1917,13885730
1918,14632946
1919,23643832
1920,16403248
1921,13850424
1922,21848012
1923,23739198
1924,14432236
1925,14331375
1926,20674669
1927,16297302
1928,17844518
1929,17296884
1930,18987362
1931,9837964
1932,15708978
1933,17857576
1934,21417878
1935,17794444
1936,14559012
1937,12164336
1938,21702388
1939,25521612
1940,9591522
1941,19067530
1942,13948858
1943,13744882
1944,18324972
1945,15737356
1946,13771962
1947,14696210
1948,17524496
1949,15608058
1950,20984646
1951,22369418
1952,13812960
1953,8847382
1954,15233566
1955,23048730
1956,15399244
1957,11852042
1958,26369292
1959,16344338
1960,19455578
1961,21229880
1962,15345630
1963,13926042
1964,18239640
1965,15883418
1966,13212406
1967,16040650
1968,18709896
1969,14687736
1970,20035646
1971,15347816
1972,19353598
1973,20815280
1974,16122856
1975,19161292
1976,12866970
1977,10396146
1978,12049904
1979,18999016
1980,17547630
1981,21300324
1982,10898186
1983,11371612
1984,17081722
1985,7923944
1986,20604288
1987,17769652
1988,12292106
1989,15339454
1990,21848832
1991,16912048
1992,27815382
1993,20536588
1994,24869712
1995,16076024
1996,14240512
1997,11796428
1998,10648350
1999,9623014
2000,20664690
2001,26974510
2002,17803958
2003,10238664
2004,15866830
2005,11373861
2006,26892396
2007,11973350
2008,19431732
2009,20911714
2010,13631496
2011,22286552
2012,20134214
2013,30428858
2014,19156644
2015,24242106
2016,14487436
2017,22612356
2018,16017542
2019,15076412
2020,23779386
2021,20049448
2022,20470502
2023,23799332
2024,22000760
2025,15196188
2026,21655336
2027,14413666
2028,22196362
2029,10712204
2030,25462400
2031,20386024
2032,13294242
2033,18709810
2034,15762168
2035,21352784
2036,19951310
2037,26423792
2038,19465842
2039,18339176
2040,19130196
2041,7417720
2042,20641698
2043,11538460
2044,19197048
2045,17766188
2046,20182936
2047,18566376
2048,26316302
2049,14609020
2050,17281976
2051,7927272
2052,12933342
2053,18333628
2054,19624130
2055,20762014
2056,15733642
2057,25485934
2058,10267406
2059,15977192
2060,19923302
2061,9879058
2062,27433956
2063,25616406
2064,18725750
2065,22515606
2066,15916798
2067,23149896
2068,21620736
2069,17280636
2070,22102398
2071,10227198
2072,24336766
2073,18569268
2074,12503266
2075,17721906
2076,17358124
2077,22020600
2078,21972500
2079,18273952
2080,14822530
2081,16767348
2082,16526342
2083,13804184
2084,13375010
2085,17365138
2086,23645808
2087,12143914
2088,17832254
2089,14280698
2090,24538126
2091,24266318
2092,21282918
2093,29264194
2094,22630332
2095,8141118
2096,18210014
2097,11487388
2098,22861964
2099,23478970
2100,19601954
2101,16075604
2102,16840530
2103,11120792
2104,12033134
2105,10893876
2106,18967464
2107,15326892
2108,16729862
2109,24715234
2110,20648812
2111,18475948
2112,24930624
2113,24443198
2114,17012908
2115,15025810
2116,19878288
2117,12339322
2118,16497076
2119,25930074
2120,25548224
2121,17755440
2122,13041202
2123,21622698
2124,22025170
2125,19588814
2126,15733868
2127,21089362
2128,18018584
2129,14568602
2130,17158662
2131,19892150
2132,11029604
2133,22761262
2134,23193704
2135,20255754
2136,18387960
2137,21327424
2138,19180930
2139,22822190
